size,bedrooms,bathrooms,location_score,year_built,lot_size,price
1642.9674410089106,1,1,5.334371047034783,1969,6062.438999586139,531613.2162738878
2589.20965878186,4,3,3.006296820592494,1961,2599.6425512885944,615072.0013581536
1850.2424812262611,2,3,2.618855434271002,1966,5158.593971879918,467205.90043793456
1382.1484889752955,2,1,1.1397564636450066,1955,2524.1644681557264,271228.009761565
1913.9793203672637,1,1,7.674347430008592,1970,7079.657689146432,552163.9125424084
2719.084600572851,5,1,6.6164902601229425,1990,6465.270685058197,695670.1766117638
2082.6200250324628,3,3,5.6686906263581625,1961,8728.950145464703,507206.40212883754
2006.2609321648931,1,2,5.029367082384513,1987,7945.298219505079,581156.990399721
2818.6058223514265,3,1,7.66511705931802,1993,6941.106495776903,711656.9975374097
1284.3225764727865,3,2,7.303528190053303,1985,4347.630806524727,439937.7154355674
1357.200442973614,2,2,4.994335992929831,1984,7214.07731980662,448684.062803072
1192.0767645165838,5,3,4.22270640284291,1951,4780.016806776441,365890.1134184481
2186.3240932400277,3,1,1.3291047407420398,2013,5367.106549339298,534765.3179681842
2083.2465635575622,1,1,2.1764829961150447,1957,7277.299884701178,427321.7105004459
2771.3681836398882,2,2,7.334498832766367,2019,6883.488907024846,710875.1123940251
2121.737538568385,3,3,5.652730876800046,1956,4490.394934773473,495331.06875954045
1797.9214202603487,2,1,3.123602677921036,1998,6611.32493791737,493161.524551359
2000.8974364390535,2,1,4.8013513408854624,1982,663.382182294622,517515.2679990795
2058.853709230479,1,3,8.506033430134071,1969,5349.052112057559,503085.2656738493
1164.1193633359164,1,3,1.392934760849383,2004,1769.9650900679162,321148.8160215547
3355.1658221674465,4,2,9.023294789900632,1989,2176.997399162572,755446.6915200867
2259.9355090509557,3,1,2.589512008584987,1968,4220.689415296797,551641.7324084345
2105.0041540112943,2,1,9.508657196561272,1982,5810.765686531707,634700.8567250235
2307.5819921392904,4,2,7.5081246112418984,1996,5666.469635149159,614556.3716894481
2354.7054902933023,1,3,2.433730164211909,1964,5242.729928367119,518874.8737759826
1929.7232572487842,5,1,1.8215890854540717,1968,7015.4733324456065,569222.5571133713
1684.3794318796497,2,3,3.7702050693350584,2011,2224.4297630793058,417358.9789423832
2299.725343160852,5,2,7.011417197624818,2014,3397.6524626544388,592504.2577267854
2192.855420265726,5,1,1.4631463645852225,1978,1710.9059509056679,621289.9477115935
1595.054950455296,2,1,9.360847054508652,2015,9386.805383325342,533435.3315880727
2709.517805683632,4,3,4.612122559086875,2021,-15.517822816624175,647727.1747069045
2146.676018161492,4,3,3.5702017090478178,1981,3856.554873420957,513041.3498552687
2364.9096811338154,2,2,8.32601533369394,1951,7236.931806537926,546848.44910147
2695.960443839959,3,1,8.858013365885638,2017,5787.833080518348,737471.8374185754
2010.9444105824173,5,2,7.363077769681772,2001,4233.574424185503,538365.3616442416
2158.4760034920578,4,3,5.5995897257611125,1956,5369.546452706659,439919.2669763643
2405.013619253058,2,1,1.2732230710887946,2013,2809.7794863265253,600621.827541625
1637.5694580999739,1,2,8.621647010315929,1950,5100.037206632647,371690.93969195825
2027.0258314230005,1,1,2.4770542048773296,1997,5104.186851039478,418117.2856260892
2062.774293325574,2,1,6.233671801592904,1957,4837.796701510447,560955.2193692661
1521.9707241583028,3,1,4.228730141053871,1986,7066.404349271787,413620.11659502826
3158.8183943369395,1,3,5.733336501196905,1964,6523.881642300632,647836.0113275981
1296.3532782537986,3,2,7.526960242390989,1976,3503.1474353397034,485400.38670332625
1350.948048156421,2,2,8.378988360709743,1988,4194.891700429318,407456.2275486699
2657.1132878517897,2,2,6.26971618799542,1991,5806.891333016798,635426.41257509
2356.633125398271,5,1,3.998800528982933,1978,7915.0652816547135,656214.1289189784
1487.017591259611,2,2,7.0824138275497095,1951,3874.3947754700193,446393.53780086467
2303.6445075508464,3,2,2.9319956981380306,2005,4341.4025829970205,600636.293890583
2733.925222498655,4,1,9.017994379396113,2005,3245.307534264057,715583.7302129176
1984.8684712015072,1,3,1.285072606576064,1983,5944.936509575217,490469.8128019796
3299.411450037291,1,1,8.199809141332306,2018,3004.7997385514745,680583.3289747218
1137.9690945659822,5,1,1.9799809666169976,1980,2970.4152616904803,394990.54669810244
2346.911726929551,4,3,9.264091944546445,1974,2635.9315413806216,612345.5759797959
2583.2641681105015,3,1,4.470921209323567,2002,5722.036878714806,604629.2755792502
2445.6719508026235,3,3,5.196635518631058,2018,5807.544132447876,668185.238154935
1897.8221366771759,5,1,4.952351874120407,2016,9485.114445014635,742005.6878067461
1854.7792589944254,2,2,6.136869267997185,1999,4991.9093500172385,467944.2855615231
2222.0725855436285,4,1,6.606847335665922,2020,4468.617805911439,658162.2691434283
2407.8772433260347,1,1,9.651388500060573,1952,4445.371118814585,595606.613054178
2301.236718141182,4,1,1.8296681070829666,2006,7753.571792544324,668559.524911649
2520.028945396695,5,3,7.615370588754401,1977,5356.174171291355,728030.6058099866
1490.5650214666325,2,3,2.310292356231339,1953,3910.090002081768,402755.7710635494
1886.1145104381826,4,3,5.664981573799726,1956,7415.926050839469,579474.3046324006
1529.9920339381229,2,1,5.156469121271878,1959,966.5573073982009,276227.6710416734
1806.943611956929,4,3,9.776007144495958,1958,5889.048839128672,575006.1193260476
2507.6104459071526,1,1,1.7023459746587597,1962,3183.984559619953,504466.1337407229
2053.9919603626145,3,1,3.3813435475779996,2004,5889.723904943478,647340.471597708
3303.4295815748847,4,1,1.1223991953813908,1981,3741.3966733168577,735902.4934251647
2096.7031835948583,3,3,8.987400682178162,1990,3011.154501950923,577636.4029517258
2029.8459402898682,3,3,4.114901966537255,2001,6392.041882335225,505095.3491389485
2053.091459720108,3,3,1.0908964093128914,1966,1153.318128025534,407721.30460687686
1681.095653570032,5,1,7.504943087119034,1994,4750.732639961496,482482.61902008014
1971.0816938112032,1,2,1.7125628662870267,1980,3341.938727117371,499323.54418259766
2563.8940135558228,3,3,5.993994586366744,1961,3553.6381012779766,576113.7985612504
2056.985334063886,1,1,6.801165801436763,1968,3268.307274623566,476422.4606142089
1603.2701350582643,4,2,4.225607695309813,1971,5148.951788991422,486096.44663832925
1537.4576897606823,1,2,5.804324602472191,1985,3733.1836998944946,426320.57122289157
1774.8990541670782,2,3,8.98828916118627,2009,1482.8582503746456,528694.4165237662
2036.9317172054402,3,1,2.2783866610135712,1975,4987.133143939456,608166.5822475903
2596.793267738131,4,3,7.8847815164556785,1971,3166.337877707789,680947.4700635222
1329.7556793167817,3,3,2.844810721338697,1996,6548.303951123067,405765.51719320315
1840.086861055622,3,2,6.982732894762089,1987,5869.898027010927,567345.1039245004
2072.1550097175395,4,3,8.465605376637122,1984,6779.477779224192,553745.3388311397
1083.1471161852828,4,3,2.178372861946353,1981,5060.904335591317,353246.6509599874
1583.2008585167969,5,3,6.7261873758979345,1957,7266.782864970784,490624.8437319527
1660.0557301319068,5,2,8.344371411108886,1997,8188.690578390868,607219.331693405
1602.014813074751,5,2,8.987651535451928,1968,6282.454749808395,602795.9651446183
2095.944772510824,1,3,3.093475086821307,1992,6845.085798906391,583876.1625836585
1919.7201952491014,2,2,2.996696750986584,2021,7931.377750587071,596427.0076180073
1722.3569486994818,2,2,4.561522908661846,1970,6001.412440658019,405045.1764269396
2213.9813132763175,1,3,8.610207744627374,1986,5509.079462366532,551929.7851144802
2861.537358823125,5,1,9.293354840510375,1974,3432.3331598187797,730685.0635489206
2819.628258370876,2,3,6.266817615762986,1963,4436.849409977765,594912.8024233747
1038.6141139688318,5,1,8.94192932771507,2011,7693.906569983299,516644.46904664754
2288.53609191757,4,2,1.5312056048406215,1951,1759.7046425194553,557182.0882864825
1910.9883549680808,1,1,1.9183792743277879,2020,6119.031691037503,512603.40270812396
2077.577671432678,5,1,2.6534810899748034,1993,5645.31913818576,521200.6457876322
1800.8584832287256,1,2,6.517899158581065,1998,3297.8176676491175,442928.6844742099
2058.794314943601,3,3,4.1557196808557455,1963,10530.453798733415,606368.5015223644
2075.7036980360094,1,3,2.859643591040779,2003,6140.172109804854,535051.4582637826
1710.5241213255385,1,2,7.2541852128108895,1964,7812.809095494593,552857.3678318749
1551.8162260874096,5,3,5.987901296392481,1998,5478.3399854356785,578401.4660625078
1775.652158690258,1,1,9.964178104458684,2016,8557.428571887627,541318.2910424086
2117.129632228383,3,1,9.400293514156942,1981,3300.151147273844,641579.8701977894
2299.498170842132,4,1,3.7680524349212074,1956,4099.221297718594,500983.6798547551
2426.6744886700735,2,2,6.229559140725454,1980,4604.870513034131,542413.8308435215
1752.9049884665437,4,1,4.379310973128681,2000,2179.2230739591264,502038.5902547958
2141.922283651368,1,2,6.873887121312732,1962,4023.142074949382,474244.53717186296
2481.251295976649,3,3,5.893604524650077,1980,3429.835280759304,560090.4533482204
2582.797447572064,3,2,9.367761281838959,1962,5537.458919396634,714183.5107129274
1970.5835729342389,4,2,6.576728694347237,1986,895.1471755299199,453051.4266595835
1889.5341375301937,5,2,4.63041230641482,2016,6221.678773187636,651593.2978691931
2095.562116918196,2,2,7.00420795665181,1967,7075.255622088078,565957.5607571246
1425.1462635512971,1,1,7.290744412093856,1957,1594.0375292383842,446539.22661473934
1903.195244482246,1,1,8.14284893933094,1989,4803.267416447471,522381.921995381
2372.2931992365648,4,2,4.162288649713409,1955,4549.734530719737,527958.9850631311
2320.9735647218504,3,2,4.796280216218479,2011,8122.366761595145,671969.5244345635
1864.8661978180555,3,1,3.5779995234319695,1958,6591.968448447096,484025.80027491465
2108.8591005435833,5,1,3.7497626689589882,2022,5345.293695356438,638227.0914488416
1587.6748298546563,2,1,4.572070708703929,1960,4980.26104980729,405660.44894783496
2351.7460741125124,1,3,3.0624798601933145,1978,7032.249580741708,594728.2019194863
1961.0892819317635,4,1,3.785750410089355,1956,6443.607244335028,595221.6573304833
1862.024274151931,5,3,7.628740275077341,1964,5761.133113977856,595965.4173396308
1819.1380819533067,2,3,2.377796061837566,1953,8086.049775448835,464502.07932767575
1968.553066550071,1,3,4.907345339414004,1952,5175.109392393474,541974.4806320382
1776.0611775340208,2,1,4.647126201052742,1995,7580.688470310997,522364.2162837777
2329.0715180012817,1,1,5.214366342475547,1965,6199.37472725393,512816.96002732235
1802.3582259919096,2,1,3.4722318759409947,2004,3717.6079696434736,494350.35421384056
2796.4820480136905,2,2,3.667265745939345,1951,3305.9979927487148,603288.8772436125
2732.6052517406906,4,3,1.9325053915509076,1965,4375.888658640755,565914.8474908771
1554.2282550727477,5,1,2.9418315608319032,1980,5190.981878695988,575138.8637212857
2034.8521347146402,3,1,7.169542447089188,2015,3463.399783142733,452708.6703645304
1674.6716893319026,2,1,1.3304517798926019,2008,5169.407325787036,441082.75284253666
1836.6762184056943,4,2,4.911989555276857,2004,1401.3391372986162,499093.8495401982
3001.2137338223984,3,2,8.490415677050024,1991,1983.3551850328922,673141.343875073
1846.2142914421004,5,3,1.6451374196161224,2005,7616.718742500001,622846.3914219569
2180.113018538714,5,2,1.4909769005098326,2003,4496.8148253632235,599059.494472046
2270.6606470041393,2,1,1.4616341429326136,1996,3930.1074329457697,494683.56353493786
1499.6853137583796,1,1,6.499857741876483,1994,7419.228390932276,509346.8316689567
1572.4522627953975,5,1,8.7983902070055,2009,4791.000340835244,521987.7012899101
1396.9888142959405,4,2,7.971219537703588,2014,8215.037159233627,603370.9558145378
1557.0146330511116,2,3,8.826846204037546,1951,1891.7457705208626,376429.573607829
574.9849453414088,5,2,6.387550451980322,1971,7590.786819062922,435762.97733076033
2272.291200396814,2,2,4.26192471295186,1997,7002.639051785511,521488.82238386944
3027.096920628035,1,2,7.179962066146626,1959,7482.209047385186,608725.0199924279
2073.9103695182635,5,1,2.8969186019622457,1972,3831.8756929466444,583401.2327771509
1291.8655703296963,2,2,1.9341527904281723,2004,5734.460017578347,437908.41586075927
1678.6118085500261,4,2,9.763201379642762,1953,4298.967959096496,549377.7824177947
1770.5615774875016,5,3,3.5778586860529167,2013,7741.689381819224,609547.9299920726
1491.2076113933122,1,1,6.418617099036414,2001,3087.7888295478083,440187.30399633537
2430.0913191975783,3,2,9.32403141014352,1999,4478.023983860592,628947.0041472319
2405.130022187667,3,1,8.78202289081881,2009,6436.428234356368,698498.048472316
1422.2741030911702,2,2,4.149240600511103,1967,4804.781364817588,450075.26909336215
2362.540522223754,5,1,4.994194924241441,2002,7859.311481241915,735004.1094423536
2763.4063317886325,5,3,6.9316027013501555,2007,3971.6417011834073,685938.3967610354
2951.2791026147797,1,2,5.776245965381118,1978,5134.680983642319,658036.2358347586
3432.6060115429814,3,3,9.874752603771142,1974,3073.1132436345915,725392.3807925412
1549.0036752784013,4,3,2.845290621895958,1971,5809.903147951994,447300.8600451464
3412.1102131976013,3,3,9.195219896472853,1976,5015.085416628472,756646.3483179376
1822.896805745606,5,1,7.983917848211981,1980,5290.102910258741,548560.9058383958
1703.7672723097428,4,1,6.408733194627832,1972,4739.848097253639,545839.2166029497
2163.5361874389228,4,3,8.86787458704799,1972,1604.520079460342,614993.1992561059
1708.969332953494,1,1,1.4914093711227037,1989,1207.3612970385834,350779.7420611037
2199.522070323263,2,3,1.2267260010816612,2022,3012.495630075971,535739.533889619
1339.9614061313491,2,1,9.00854560521889,2005,3674.8916423550572,408280.95526083856
1880.623698968283,1,1,3.946122750858617,1988,4406.433817318897,519816.15880783205
2642.7911171808396,5,2,1.16320947245192,1992,4889.026145520583,623707.6640612922
1971.469354284422,5,2,8.707316028656956,1973,4941.426661082062,659840.4657850257
2070.7978933699414,2,3,9.901239121034108,2005,4953.930847005595,610339.7783392147
2237.629302358656,3,2,1.8220459969043328,1982,2783.556300102442,492708.2611139631
2585.33081465883,1,1,7.488481447793091,1998,9814.627844607097,651257.8899752991
1172.3876439052835,3,1,2.2259643823242903,2007,6062.995179272235,406901.52646821
2292.2620259187174,1,1,2.3271325894164656,1991,3342.180126754137,480160.8727717175
1865.9304303791184,1,1,4.960183216898278,1976,4633.057507405637,420998.78770124307
2083.318947655919,2,2,2.515865170684669,1956,1603.773069870192,433921.1646371761
2529.975084881188,2,1,4.839688718170578,2004,4124.90418695214,560804.1061765633
1402.906674294078,3,1,3.3443458410521596,1969,2635.2387884113327,302007.0756641604
1493.6777792784553,5,1,5.2197046439224115,2020,8564.367870277661,604676.6118480948
1032.285020143097,4,1,9.414580214536809,1996,3453.9660112629645,522699.6007839831
1725.4205291181117,3,3,8.45102484197655,1967,6895.495984351424,562765.8615472812
2665.216172189408,1,2,5.984515284367303,1951,8260.025829330585,493412.4640287317
1939.7064057632651,4,3,9.379367888196748,1964,2915.5937758878044,530461.5738009148
1329.937552172607,4,1,3.291948217320093,2014,4751.862705200768,559569.6333214635
1757.1606277124765,4,1,4.120354209853184,1972,9464.971226387615,592260.7244031761
1256.0691482546886,4,1,2.7304275944980168,1952,4836.925356086121,384780.39493235963
1437.4069491344192,4,1,2.155057813165043,2004,3817.5744538730805,486591.12897978554
2194.4094551318567,3,3,8.727104656990395,1985,3532.5326494619794,574209.7851389452
1413.0633368469857,2,1,2.4858410086651372,1959,3784.3440568574924,369626.65727141674
2556.317152601651,2,3,8.624223386493679,1965,6875.998351473489,556602.2985317815
1964.439854584832,1,2,5.160350463768345,2001,543.4924798846478,439917.90448303625
2042.7973519722627,5,1,6.445314762270562,2016,4817.323186995118,684972.9885054356
1860.813516196053,3,2,3.547030104118104,1952,5448.021256495029,484538.2407468703
2386.4239192718615,4,2,2.6950564260886676,2008,3098.1969780798345,588457.2044207443
2391.579943888505,2,1,2.0815874889214734,1962,4517.3572861941475,497475.77469124086
2167.5271759560856,1,2,3.1266433497002573,1969,5810.9575534532805,485378.7487986744
2282.394552953824,4,3,9.330668142494583,2009,7845.0223975473455,689570.9408388521
1893.9551650397873,1,1,9.4677651336702,2017,6340.316160742662,606348.4097869333
2271.1015034545244,4,1,2.7774195738623684,1957,3103.338862131182,572956.6505008861
1831.0611122630967,4,3,6.602295723282873,2002,3529.7066849648954,647473.2094074902
2001.115811081201,2,1,4.997508431390578,1999,3384.827535253406,484255.28873321094
1862.6781253168513,2,1,6.419947386092764,2014,6693.320752568762,541969.4778152069
1771.3907303404021,4,3,7.247758090921655,1984,1845.2639527749043,502851.4283277695
1655.444101139105,2,1,1.3184126623090848,1983,5315.432143505514,504932.4266056522
2233.845051929443,3,2,1.8835055676457362,1978,4651.895256047671,568319.4654982628
2655.3029564067315,4,2,5.952366684484154,1994,9121.74488570155,684161.3731885944
2585.5509858347796,2,1,3.3176955493115123,1955,5299.319952611981,567492.8950988647
1371.7173320272823,1,3,7.707445839977009,2008,7422.092127880018,344106.71918937284
2644.601525703437,1,2,1.9667926851343607,2018,3754.4713303881417,565993.2385733741
1840.9207491910356,1,2,7.702368241145025,2002,7053.9359978825505,522581.2870979018
2300.366507572796,5,3,3.9417338378031617,2021,6544.765041965267,808926.2177750869
1546.8923339763944,1,2,3.0992416595544325,1957,5819.971745292901,392792.2806426175
2070.9899569370027,1,2,7.616110179902904,1997,9766.650766507228,643362.7961393961
2156.8615914484535,3,1,3.825846761743742,2022,6333.6393813906125,581661.1389531101
1257.6976040401737,3,1,7.306040710580569,1977,6356.38322898548,407087.2879643756
2304.1335831720944,5,2,6.031626894491317,1985,1756.471143243149,573719.7351096284
2672.9675039191575,3,1,7.2005126980668726,1996,5648.853874616012,719259.6780727964
1912.676027159186,2,1,1.8503885657438968,1990,4184.432844511761,428406.5445913859
2680.0840654140065,1,1,6.356880550246362,2010,6791.323550202261,647984.645704143
1905.1532532737963,2,2,8.512205811205689,1956,3774.2238778969795,550667.1492147553
2424.7922655233087,5,2,5.324719403048464,1982,5965.895158922624,666164.4699589525
890.7150170244502,2,3,4.784033916840619,1970,3255.8099062989368,213557.56111074964
3209.3888896567314,2,2,1.1815518582922415,2006,3439.864882108571,689119.4510427589
2747.7291226214784,2,2,9.676992810430587,1965,6017.643955971283,724687.2042377554
1857.6872478731605,3,3,9.898576251146997,1995,1686.8330382505542,472047.0501259314
1013.955486678091,1,1,7.704433961655706,1952,3679.241529170268,262367.23990135064
2144.0141841527447,2,3,2.159812101402667,1969,3683.6989697634417,468430.4902085495
1278.0372264631214,4,3,6.762208224499463,1988,6447.225339927825,543470.7322983516
2222.426768778744,1,1,3.9035089324112664,2014,3083.5620448690424,486386.7339243476
2205.782859582141,1,1,5.8503709868680644,2001,5823.497232256922,486111.2528128813
1529.2984154989877,4,3,1.4881904093925855,2021,6571.305115671775,426759.0562643201
2560.4835118071887,5,3,7.837968423748906,1995,2359.000444618333,675748.6394942461
2402.7873514030866,5,2,6.329844892504353,2000,6838.544279450833,723463.426407975
2487.9116686442817,1,1,3.1122474553368416,2012,3073.525040196163,546383.0128709076
2004.4288518344476,3,2,6.776797174887921,1980,5249.771422276056,490041.0959873726
1292.2379665431467,5,1,5.215852166476009,1993,6895.133112314086,465487.04119852174
2488.936136105569,5,3,5.604693356536955,1965,3933.5411295740164,594952.2815643374
1864.8143004321043,2,1,1.7126671252279162,1988,4469.648634911807,418183.9305068226
1305.1099284036654,2,3,1.1969813085751737,1965,510.2481247464284,304645.077444972
2676.019682987163,5,1,4.015609796344898,1956,10551.721908622087,701657.9718462509
3049.7037602512546,3,1,1.4207002825105632,1993,7351.585320491736,659971.8443998419
1979.3759355103984,2,1,4.059484567814614,2009,4224.123833463503,498985.3192032744
3079.560577301646,3,3,4.396030409280156,1979,5545.065144751266,675090.7350792415
2045.6573643056747,1,1,3.3600157878400676,2007,2509.4643651675783,422246.2617649182
1809.7720479168245,3,2,7.795622205581816,1955,9868.759825268438,494956.60577286576
1684.7707729072613,2,1,4.8041700943932675,1988,5578.563469032082,444769.5777615188
2818.541203996371,4,2,1.8217777605423455,1984,3771.9950967983523,669704.8157809789
1609.9280593061142,3,3,4.874608698998319,1997,5225.092863009153,430389.75923843996
2367.634654987494,5,3,1.5439873565839406,1952,8153.833550206691,532801.303031494
1720.4180824703958,3,1,5.030277872524374,2019,9330.770925154093,586982.3070665677
1769.8466187128183,3,1,7.869396253450483,1965,5825.770062757973,471927.6600844156
2515.1248469847833,3,2,8.141788484921516,2020,7252.973799565359,657431.2497373597
1809.981576855323,5,1,4.946926043311686,1989,5149.448942732493,588855.2037078969
1797.6023102898534,3,1,9.154983877219706,1964,5523.591949602778,522234.6109523058
2566.4023485874036,4,2,1.6778698906199545,1981,9632.888333341625,653883.5098489927
2798.6986466108115,5,1,9.375469371233901,1951,3270.015897572568,640666.6688641051
2322.344901642117,4,2,9.267506437188299,2004,5073.016333882053,643559.8863192507
1672.6151121880253,4,3,9.329764565926615,1968,8038.680723185631,641144.2808663237
1744.6957503512103,4,1,5.284128471735666,1989,5508.601008439302,527345.6540642064
2039.9576318700188,5,2,1.7189491759178692,1964,4812.838969937364,491730.7934357775
2160.4650309628287,2,3,5.823773761713177,2006,4977.223553207512,582877.991924784
1506.067044930114,5,2,5.461513532274667,1984,3477.122784869629,495936.13790845836
2361.518969789932,3,1,3.025169411037376,2002,4080.6856197079283,687538.1952058868
2042.7566648197994,4,2,7.919448336406807,1996,8143.574945718843,753788.5262962058
1142.1458406809352,3,3,1.1988574242790064,1978,5116.22854231132,297002.9924705718
1535.5367587696348,4,1,8.73530532114029,1990,5945.373208684728,583033.2160841586
1747.9356631741682,4,1,6.715079172812385,2003,1962.3962478490857,574984.303448421
1963.5711555794724,3,1,9.03344421584164,1950,6122.25670351195,573467.5577757836
2944.639397751998,1,3,4.406634916374311,1980,6646.992382570135,600934.577481731
2119.0856530698143,4,1,2.49494365175007,1983,8564.976765447645,594593.2576980853
1579.6140550506875,1,3,3.8230580510418855,2005,5686.5029507733,383037.27827471914
2110.3154021535815,5,3,9.4752255176917,1968,3069.0521506555147,504935.6249010076
1823.9561262730595,4,2,4.060195947687054,1987,7790.669344231881,578826.9980670854
2162.379119766771,4,3,1.1679624194821727,1973,1107.2028249930268,439429.0733092855
2290.2838435178073,5,2,7.258000238684941,1983,3241.1272912827917,630036.0549300543
2604.615323611969,3,1,8.077578271613337,2003,5254.973340299365,650287.8679159612
1987.856752164987,3,2,6.564888771060205,2014,7553.1651428886435,536465.0461463598
2819.4802637999164,1,3,7.768790085262434,1977,7557.33368296755,616290.5129268181
2454.0113312680955,5,2,6.039874522986527,1991,5764.1418303042465,620299.5262344179
1646.2802275939061,4,1,4.054618267234898,2013,4792.618829906373,514696.09447416966
3104.927832874232,1,2,6.367434015447496,1965,5765.057254298712,613385.4325282525
2163.497256635049,3,1,7.4141395719564605,1978,4756.58161924311,579299.329639456
1582.4377480138824,4,3,7.269001845792844,1951,5372.755311896804,511181.54205678974
2826.456525615211,3,1,7.91213177671905,2016,1113.892696357093,572363.3826248803
3038.888792599222,1,2,8.847717859745037,1997,8768.966765731431,808541.1038724871
1983.4873681402198,3,2,1.242288751007611,1988,8326.792132441418,534527.7438617153
1748.174869812202,3,2,7.649746960214046,1959,7782.29097074195,502779.0501450251
1913.812521273169,5,3,7.090215354433887,2019,5204.563156415301,663748.5233805577
2357.3658637588496,1,2,9.787196752600458,2005,1529.2082244122857,611626.627740043
2638.928327515257,4,3,2.2876547776811753,1977,4561.64320239216,708372.1278048902
2285.2436654317867,3,3,5.998962792118783,1990,5427.888793795106,526801.9478722794
2050.861604235885,3,2,4.447864559819257,1972,2618.315651921722,479211.275714378
2749.0058851522135,2,3,3.70973703103419,2004,4492.336760516264,601472.4025818221
1843.5817634742389,1,1,6.2971079298607915,1950,6582.3431492178415,447309.4837622105
2515.4596691834536,1,1,6.588479231906824,2002,4048.5270032053377,587721.0331742923
1855.9686008243607,4,3,7.427892005554288,1988,2583.502970969055,485564.5497553679
2215.5114790054467,5,1,9.465330212770011,1964,4649.177155179174,619339.9241601445
1943.2187176047742,4,1,5.519315711253848,2018,3730.490043570532,547124.9721049627
1972.0739086735946,1,1,8.511888924889558,2008,2275.457513880704,554589.4839019683
1811.3067412688952,3,2,8.529580811131988,2009,3175.5878486287875,539417.5835109288
2672.4270155903473,5,1,2.1543231588155254,2013,3919.122068093265,778596.1055972672
1633.5369809457325,5,1,5.485002439113499,1989,4833.057587359352,582906.8562240914
1629.8838737256458,1,1,6.354381047030842,1985,5735.820573910529,484069.7048766887
3060.4967829225548,1,1,2.5094156566225907,1996,6648.645009866725,677435.3596685396
2488.9237823271656,4,1,6.605259329062055,1971,4226.8010743465975,603402.8361285987
807.4431506534818,2,3,6.848623852664606,1972,3421.6005006322384,197282.20480684942
1717.3706303947981,1,3,2.5561270852875384,1962,7373.967401292596,431329.3310336959
1094.005331218973,1,2,9.323025141212566,2020,7466.045500053057,504797.85115753295
1524.6546532923724,4,1,9.052860920713648,2018,3743.4205753447327,565543.1260335849
430.7426668829801,1,2,3.3215898978403167,1992,4678.90771793695,193698.98782308822
1931.5052111530288,4,1,7.536971858610709,2009,1859.6886721497335,529685.4550821886
1429.0290904193444,1,1,6.692850537189654,2012,3467.1052899199312,475349.8692440845
2029.9526283982193,3,2,7.00942759984182,1969,6528.193404339392,597228.4101318702
1187.4393705587377,1,1,6.356249257502832,1985,6475.896088639609,355207.1904326954
2041.45592658602,2,2,4.324694558456125,1964,5745.807557021032,532533.0436237261
1792.5418609398364,5,2,1.2477334730804763,1989,4636.659361020722,495152.1555097981
2750.976482594298,4,1,4.827012196041699,1989,3021.6378447630336,640979.429266956
2705.6784308728124,2,1,8.791129710995436,2021,6877.2469353015185,724275.7191312144
2392.6728015051413,4,1,1.243349893838394,2021,5970.207717164205,666500.7995185422
1836.6931096693936,2,3,7.171248387798523,2000,5906.149356062006,580390.1821304162
2992.6901976301465,4,1,1.8445448364306203,1962,5069.774248429029,639270.8832311061
1223.4823610800897,4,2,6.566943157560296,1992,3193.098013526467,394817.4038410393
1298.2206852181687,5,1,5.2235143308576975,2020,4826.239335514229,426632.8728853836
1958.1084500554678,1,2,6.329968766937245,1969,5516.889183373239,447355.68378858373
3127.0190544605593,4,2,5.314917087820424,1995,6274.538593213315,730455.524555389
1898.8305465649562,4,2,2.49795584998063,1984,4621.810738167456,554050.4937490441
1908.377378395359,5,3,9.868547615849348,1986,6070.222915581053,617932.9332366831
1279.0448219440955,4,1,9.796441600403721,2010,3887.792077546502,517982.02404147474
2472.964792635189,4,2,2.986813543108628,1985,5816.036144062298,639451.5058734826
2476.5881271646767,3,1,8.273156019562743,1959,4043.174177754078,617264.2779937339
2394.537600699955,3,2,8.387477613341709,2015,-226.47616562075928,619620.4473357435
1685.3896635763188,3,2,5.311963437225445,1951,5109.72537420607,475055.3900673936
1646.6466158134972,5,2,9.054858353115122,2005,7718.557528996289,646292.5018368117
1353.438874797515,4,1,8.200100237321077,1991,3872.0735532460812,408877.7819771342
2041.9362508804668,5,3,7.049443092012066,2021,2283.822606817434,527891.7856791198
1459.7963353607493,5,3,5.96687950877629,1950,7255.15404396614,556741.0625704862
1411.2917473753557,2,2,6.690302527338999,1985,7606.2666725377,471649.8297824767
1788.154641544662,1,1,3.4207365823058007,2018,4740.014613617391,406835.74026618287
1755.4219124078918,2,1,9.330498188398742,1969,4021.591021098535,580010.6076285681
1731.0107355890225,1,2,8.484447563457474,2021,3780.384052650395,501437.1825049446
2233.2222984201308,2,3,7.030797814363153,1989,3597.4248915011635,616916.0160106397
2039.5239010751395,4,1,6.719364616759258,1960,3584.5291642144575,574661.6126120185
1855.9219847444413,5,1,2.3400150484725986,1968,7028.760569265671,489021.4750224212
2091.506464155741,2,1,7.544734856455094,1962,6564.675747915295,556959.8650675197
1504.236479447684,2,1,9.982724821255943,1962,1640.5420296887169,439211.8700025539
2052.639311954839,4,1,4.996183550508695,2009,6801.154148814053,709795.2118389583
2075.301246422317,5,2,7.355976434322269,1963,3029.5019009466796,604735.2438649153
1248.4765703212597,1,1,2.6827861994828144,2011,4400.565349002873,360437.59253501036
2497.8468771851813,2,2,2.8482946114815917,1984,5758.0224342352885,562878.883353844
